"","id","baboons.3-6","baboons.6-9","baboons.birth-3","baboons.gest","baboons.peri.concpt","banded.mongoose.3-6","banded.mongoose.6-9","banded.mongoose.birth-3","banded.mongoose.gest","banded.mongoose.peri.concpt","bb.jackal.3-6","bb.jackal.6-9","bb.jackal.birth-3","bb.jackal.gest","bb.jackal.peri.concpt","be.fox.3-6","be.fox.6-9","be.fox.birth-3","be.fox.gest","be.fox.peri.concpt","buffalo.3-6","buffalo.6-9","buffalo.birth-3","buffalo.gest","buffalo.peri.concpt","bushbuck.3-6","bushbuck.6-9","bushbuck.birth-3","bushbuck.gest","bushbuck.peri.concpt","cattle.3-6","cattle.6-9","cattle.birth-3","cattle.gest","cattle.peri.concpt","cheetah.3-6","cheetah.6-9","cheetah.birth-3","cheetah.gest","cheetah.peri.concpt","eland.3-6","eland.6-9","eland.birth-3","eland.gest","eland.peri.concpt","elephant.3-6","elephant.6-9","elephant.birth-3","elephant.gest","elephant.peri.concpt","giraffe.3-6","giraffe.6-9","giraffe.birth-3","giraffe.gest","giraffe.peri.concpt","gnu.3-6","gnu.6-9","gnu.birth-3","gnu.gest","gnu.peri.concpt","gnu.zebra.3-6","gnu.zebra.6-9","gnu.zebra.birth-3","gnu.zebra.gest","gnu.zebra.peri.concpt","grants.3-6","grants.6-9","grants.birth-3","grants.gest","grants.peri.concpt","hartebeast.3-6","hartebeast.6-9","hartebeast.birth-3","hartebeast.gest","hartebeast.peri.concpt","hippo.3-6","hippo.6-9","hippo.birth-3","hippo.gest","hippo.peri.concpt","impala.3-6","impala.6-9","impala.birth-3","impala.gest","impala.peri.concpt","lion.3-6","lion.6-9","lion.birth-3","lion.gest","lion.peri.concpt","oribi.3-6","oribi.6-9","oribi.birth-3","oribi.gest","oribi.peri.concpt","ostrich.3-6","ostrich.6-9","ostrich.birth-3","ostrich.gest","ostrich.peri.concpt","other.3-6","other.6-9","other.birth-3","other.gest","other.peri.concpt","reedbuck.3-6","reedbuck.6-9","reedbuck.birth-3","reedbuck.gest","reedbuck.peri.concpt","shoats.3-6","shoats.6-9","shoats.birth-3","shoats.gest","shoats.peri.concpt","slender.mongoose.3-6","slender.mongoose.6-9","slender.mongoose.birth-3","slender.mongoose.gest","slender.mongoose.peri.concpt","spotted.hyena.3-6","spotted.hyena.6-9","spotted.hyena.birth-3","spotted.hyena.gest","spotted.hyena.peri.concpt","ss.jackal.3-6","ss.jackal.6-9","ss.jackal.birth-3","ss.jackal.gest","ss.jackal.peri.concpt","thom.topi.3-6","thom.topi.6-9","thom.topi.birth-3","thom.topi.gest","thom.topi.peri.concpt","thomsons.3-6","thomsons.6-9","thomsons.birth-3","thomsons.gest","thomsons.peri.concpt","topi.3-6","topi.6-9","topi.birth-3","topi.gest","topi.peri.concpt","total.3-6","total.6-9","total.birth-3","total.gest","total.peri.concpt","warthog.3-6","warthog.6-9","warthog.birth-3","warthog.gest","warthog.peri.concpt","waterbuck.3-6","waterbuck.6-9","waterbuck.birth-3","waterbuck.gest","waterbuck.peri.concpt","zebra.3-6","zebra.6-9","zebra.birth-3","zebra.gest","zebra.peri.concpt","num.transects.3-6","num.transects.6-9","num.transects.birth-3","num.transects.gest","num.transects.peri.concpt","last.updated","sample.id","eartag","name","prev.id","sex","age.class","status","first.seen","den.grad","disappeared","mom","birthdate","number.littermates","litrank","arrived.den","leave.den","fate","mortality.source","death.date","weaned","clan","park","misc.notes"
"85","bob",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0.125,172.291666666667,65.2083333333333,NA,NA,0.125,181.354166666667,90.1041666666667,NA,NA,0,0.520833333333333,1.45833333333333,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7.75,4.375,4.27083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.416666666666667,0,NA,NA,8.875,2.1875,7.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.125,59.4791666666667,79.7916666666667,NA,NA,37.25,45.625,50,NA,NA,7.875,13.8541666666667,29.7916666666667,NA,NA,70.75,249.583333333333,188.75,NA,NA,5.375,1.25,5.72916666666667,NA,NA,0.5,0,0.104166666666667,NA,NA,0,9.0625,24.8958333333333,NA,NA,10,12,12,NA,NA,"18-sep-08",NA,"","sideshow bob","","f","c","r","15-dec-05",NA,"22-jul-06","dsn","01-dec-05","1","1",NA,"","k","","22-jul-06",NA,"mara.river","",""
"86","butt",3.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.625,NA,NA,0,0,0,NA,NA,0,0.208333333333333,0,NA,NA,6.5,0,395.625,NA,NA,26.625,1.5625,431,NA,NA,0.375,0,0.25,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5.375,22.5,9.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.25,0,NA,NA,12.125,6.35416666666667,8.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.375,80.1041666666667,57.25,NA,NA,46.75,38.9583333333333,27.25,NA,NA,23.625,41.1458333333333,30,NA,NA,126.625,116.875,515.375,NA,NA,7.5,4.27083333333333,6.125,NA,NA,0,0,1.625,NA,NA,20.125,1.5625,35.375,NA,NA,10,12,10,NA,NA,NA,NA,"","","","f","c","r",NA,NA,NA,"lnx","16-may-09","1","1",NA,"","a","",NA,NA,"mara.river","",""
"87","colt",3.40909090909091,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454545454545455,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.625,NA,NA,0,0,0,NA,NA,0,0.25,0,NA,NA,45,0,395.625,NA,NA,65.4545454545455,1.875,431,NA,NA,0.340909090909091,0,0.25,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,21.75,9.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.25,0,NA,NA,12.1590909090909,6.25,8.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.0909090909091,74.625,57.25,NA,NA,47.6136363636364,37.375,27.25,NA,NA,21.4772727272727,37.25,30,NA,NA,163.863636363636,110.75,515.375,NA,NA,7.95454545454545,4,6.125,NA,NA,0,0,1.625,NA,NA,20.4545454545455,1.875,35.375,NA,NA,11,10,10,NA,NA,"02-may-12",NA,"","coltrane","","","c","r",NA,NA,NA,"peeb","09-may-09","1","1",NA,"","a","",NA,NA,"mara.river","",""
"88","mile",3.40909090909091,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454545454545455,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.625,NA,NA,0,0,0,NA,NA,0,0.25,0,NA,NA,45,0,395.625,NA,NA,65.4545454545455,1.875,431,NA,NA,0.340909090909091,0,0.25,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,21.75,9.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.25,0,NA,NA,12.1590909090909,6.25,8.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.0909090909091,74.625,57.25,NA,NA,47.6136363636364,37.375,27.25,NA,NA,21.4772727272727,37.25,30,NA,NA,163.863636363636,110.75,515.375,NA,NA,7.95454545454545,4,6.125,NA,NA,0,0,1.625,NA,NA,20.4545454545455,1.875,35.375,NA,NA,11,10,10,NA,NA,NA,NA,"","","","","c","r",NA,NA,NA,"peeb","09-may-09","1","2",NA,"","a","",NA,NA,"mara.river","",""
"89","sky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0.104166666666667,146.75,78.25,NA,NA,0.104166666666667,155.25,108.125,NA,NA,0,0.5,1.75,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6.77083333333333,4.75,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7.91666666666667,2,8.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.7916666666667,70.125,75.125,NA,NA,45.2083333333333,54.625,43,NA,NA,9.58333333333333,15.5,32.125,NA,NA,77.5,234.125,204.25,NA,NA,5,1.5,6.25,NA,NA,0.416666666666667,0,0.125,NA,NA,0,8.5,29.875,NA,NA,12,10,10,NA,NA,NA,"872","","skye","","f","c","r","23-nov-05",NA,"16-apr-06","eco","16-nov-05","1","1",NA,"","k","lions","16-apr-06",NA,"mara.river","",""
"90","sour",3.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.625,NA,NA,0,0,0,NA,NA,0,0.208333333333333,0,NA,NA,6.5,0,395.625,NA,NA,26.625,1.5625,431,NA,NA,0.375,0,0.25,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5.375,22.5,9.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.25,0,NA,NA,12.125,6.35416666666667,8.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.375,80.1041666666667,57.25,NA,NA,46.75,38.9583333333333,27.25,NA,NA,23.625,41.1458333333333,30,NA,NA,126.625,116.875,515.375,NA,NA,7.5,4.27083333333333,6.125,NA,NA,0,0,1.625,NA,NA,20.125,1.5625,35.375,NA,NA,10,12,10,NA,NA,NA,NA,"","","","m","c","r",NA,NA,NA,"lnx","16-may-09","1","2",NA,"","a","",NA,NA,"mara.river","",""
"91","wdk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0.104166666666667,146.75,78.25,NA,NA,0.104166666666667,155.25,108.125,NA,NA,0,0.5,1.75,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6.77083333333333,4.75,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7.91666666666667,2,8.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.7916666666667,70.125,75.125,NA,NA,45.2083333333333,54.625,43,NA,NA,9.58333333333333,15.5,32.125,NA,NA,77.5,234.125,204.25,NA,NA,5,1.5,6.25,NA,NA,0.416666666666667,0,0.125,NA,NA,0,8.5,29.875,NA,NA,12,10,10,NA,NA,"26-mar-08","111","","wounded knee","111","m","c","r","26-nov-05",NA,"06-dec-05","com","19-nov-05",NA,NA,NA,"","k","infanticide??","06-dec-05",NA,"mara.river","",""
"92","etwa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,65.2083333333333,0.125,NA,NA,NA,90.1041666666667,0.125,NA,NA,NA,1.45833333333333,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4.27083333333333,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,7.29166666666667,8.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.7916666666667,45.125,NA,NA,NA,50,37.25,NA,NA,NA,29.7916666666667,7.875,NA,NA,NA,188.75,70.75,NA,NA,NA,5.72916666666667,5.375,NA,NA,NA,0.104166666666667,0.5,NA,NA,NA,24.8958333333333,0,NA,NA,NA,12,10,NA,NA,NA,"25-mar-08",NA,"","etwa","","u","c","r","23-sep-05",NA,"29-sep-05","nana","01-sep-05","1","2",NA,"","k","","29-sep-05",NA,"mara.river","","disappeared sept 9, no body recovered"
"93","gsh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,65.2083333333333,0.125,NA,NA,NA,90.1041666666667,0.125,NA,NA,NA,1.45833333333333,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4.27083333333333,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,7.29166666666667,8.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.7916666666667,45.125,NA,NA,NA,50,37.25,NA,NA,NA,29.7916666666667,7.875,NA,NA,NA,188.75,70.75,NA,NA,NA,5.72916666666667,5.375,NA,NA,NA,0.104166666666667,0.5,NA,NA,NA,24.8958333333333,0,NA,NA,NA,12,10,NA,NA,NA,"18-sep-08",NA,"","ngishu","","m","c","r","23-sep-05","19-feb-06",NA,"nana","01-sep-05","1","1",NA,"","a","",NA,NA,"mara.river","",""
"94","brz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,107.1875,NA,NA,NA,NA,146.5625,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1875,NA,NA,NA,NA,27.5,NA,NA,NA,NA,9.6875,NA,NA,NA,NA,200.3125,NA,NA,NA,NA,6.5625,NA,NA,NA,NA,0.3125,NA,NA,NA,NA,39.375,NA,NA,NA,NA,4,NA,NA,NA,"20-apr-07",NA,"","brazil","","f","c","r","14-jun-06",NA,NA,"chip","01-apr-05","0",NA,NA,"","a","",NA,NA,"mara.river","",""
"95","drea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,78.25,NA,NA,NA,NA,108.125,NA,NA,NA,NA,1.75,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,8.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.125,NA,NA,NA,NA,43,NA,NA,NA,NA,32.125,NA,NA,NA,NA,204.25,NA,NA,NA,NA,6.25,NA,NA,NA,NA,0.125,NA,NA,NA,NA,29.875,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,"","drea","","m","c","r","14-jun-06","15-dec-05",NA,"","15-may-05",NA,NA,"15-dec-05","12/15/05 00:00:00","a","",NA,NA,"mara.river","",""
"96","hick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,107.1875,NA,NA,NA,NA,146.5625,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1875,NA,NA,NA,NA,27.5,NA,NA,NA,NA,9.6875,NA,NA,NA,NA,200.3125,NA,NA,NA,NA,6.5625,NA,NA,NA,NA,0.3125,NA,NA,NA,NA,39.375,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,"","hickory","","","c","r","14-jun-05",NA,"03-dec-05","chip","01-apr-05","1","2",NA,"","u","",NA,NA,"mara.river","",""
